start_time,km,split_time_sec,split_pace_min,avg_speed_ms,date
2025-11-18 05:26:03,10,360.0,6.0,2.79,2025-11-18
2025-11-18 05:26:03,11,365.0,6.08,2.75,2025-11-18
2025-11-18 05:26:03,12,353.0,5.88,2.83,2025-11-18
2025-11-20 17:43:07,1,339.0,5.65,2.95,2025-11-20
2025-11-20 17:43:07,2,353.0,5.88,2.84,2025-11-20
2025-11-20 17:43:07,3,342.0,5.7,2.93,2025-11-20
2025-11-20 17:43:07,4,376.0,6.27,3.01,2025-11-20
2025-11-20 17:43:07,5,355.0,5.92,2.83,2025-11-20
2025-11-20 17:43:07,6,405.0,6.75,2.84,2025-11-20
2025-11-20 17:43:07,7,303.0,5.05,3.31,2025-11-20
2025-11-20 17:43:07,8,302.0,5.03,3.32,2025-11-20
2025-11-20 17:43:07,9,304.0,5.07,3.29,2025-11-20
2025-11-20 17:43:07,10,302.0,5.03,3.32,2025-11-20
2025-11-20 17:43:07,11,345.0,5.75,3.37,2025-11-20
2025-11-20 17:43:07,12,294.0,4.9,3.41,2025-11-20
2025-11-20 17:43:07,13,287.0,4.78,3.49,2025-11-20
2025-11-23 07:03:52,1,325.0,5.42,3.09,2025-11-23
2025-11-23 07:03:52,2,312.0,5.2,3.2,2025-11-23
2025-11-23 07:03:52,3,293.0,4.88,3.45,2025-11-23
2025-11-23 07:03:52,4,290.0,4.83,3.47,2025-11-23
2025-11-23 07:03:52,5,291.0,4.85,3.44,2025-11-23
2025-11-23 07:03:52,6,594.0,9.9,3.63,2025-11-23
2025-11-23 07:03:52,7,280.0,4.67,3.59,2025-11-23
2025-11-23 07:03:52,8,273.0,4.55,3.68,2025-11-23
2025-11-23 07:03:52,9,269.0,4.48,3.74,2025-11-23
2025-11-23 07:03:52,10,279.0,4.65,3.6,2025-11-23
2025-11-23 07:03:52,11,273.0,4.55,3.68,2025-11-23
2025-11-25 06:04:42,1,240.0,4.0,4.16,2025-11-25
2025-11-25 06:04:42,2,248.0,4.13,4.04,2025-11-25
2025-11-25 06:04:42,3,248.0,4.13,4.04,2025-11-25
2025-11-25 06:04:42,4,247.0,4.12,4.05,2025-11-25
2025-11-25 06:04:42,5,243.0,4.05,4.11,2025-11-25
2025-11-27 17:36:48,1,347.0,5.78,2.99,2025-11-27
2025-11-27 17:36:48,2,341.0,5.68,2.93,2025-11-27
2025-11-27 17:36:48,3,321.0,5.35,3.12,2025-11-27
2025-11-27 17:36:48,4,378.0,6.3,2.93,2025-11-27
2025-11-27 17:36:48,5,329.0,5.48,3.05,2025-11-27
2025-11-27 17:36:48,6,410.0,6.83,2.9,2025-11-27
2025-11-27 17:36:48,7,303.0,5.05,3.3,2025-11-27
2025-11-27 17:36:48,8,305.0,5.08,3.29,2025-11-27
2025-11-27 17:36:48,9,318.0,5.3,3.16,2025-11-27
2025-11-27 17:36:48,10,318.0,5.3,3.24,2025-11-27
2025-11-27 17:36:48,11,344.0,5.73,3.48,2025-11-27
2025-11-27 17:36:48,12,274.0,4.57,3.66,2025-11-27
2025-11-27 17:36:48,13,271.0,4.52,3.69,2025-11-27
2025-11-30 12:34:37,1,834.0,13.9,1.07,2025-11-30
2025-12-07 07:04:35,1,342.0,5.7,2.94,2025-12-07
2025-12-07 07:04:35,2,362.0,6.03,2.77,2025-12-07
2025-12-07 07:04:35,3,352.0,5.87,2.85,2025-12-07
2025-12-07 07:04:35,4,361.0,6.02,2.84,2025-12-07
2025-12-07 07:04:35,5,528.0,8.8,2.8,2025-12-07
2025-12-07 07:04:35,6,355.0,5.92,2.82,2025-12-07
2025-12-07 07:04:35,7,370.0,6.17,2.71,2025-12-07
2025-12-07 07:04:35,8,366.0,6.1,2.73,2025-12-07
2025-12-07 07:04:35,9,348.0,5.8,2.88,2025-12-07
2025-12-11 18:02:15,1,368.0,6.13,2.73,2025-12-11
2025-12-11 18:02:15,2,374.0,6.23,2.68,2025-12-11
2025-12-11 18:02:15,3,365.0,6.08,2.75,2025-12-11
2025-12-11 18:02:15,4,371.0,6.18,2.7,2025-12-11
2025-12-11 18:02:15,5,379.0,6.32,2.64,2025-12-11
2025-12-11 18:02:15,6,382.0,6.37,2.62,2025-12-11
2025-12-11 18:02:15,7,379.0,6.32,2.65,2025-12-11
2025-12-19 14:46:43,1,351.0,5.85,2.86,2025-12-19
2025-12-19 14:46:43,2,347.0,5.78,2.89,2025-12-19
2025-12-19 14:46:43,3,344.0,5.73,2.91,2025-12-19
2025-12-19 14:46:43,4,365.0,6.08,2.9,2025-12-19
2025-12-19 14:46:43,5,353.0,5.88,2.84,2025-12-19
2025-12-19 14:46:43,6,361.0,6.02,2.83,2025-12-19
2025-12-19 14:46:43,7,400.0,6.67,2.77,2025-12-19
2025-12-19 14:46:43,8,416.0,6.93,2.67,2025-12-19
2025-12-19 14:46:43,9,361.0,6.02,2.78,2025-12-19
2025-12-19 14:46:43,10,353.0,5.88,2.84,2025-12-19
2025-12-21 06:30:43,1,374.0,6.23,2.67,2025-12-21
2025-12-21 06:30:43,2,357.0,5.95,2.81,2025-12-21
2025-12-21 06:30:43,3,357.0,5.95,2.8,2025-12-21
2025-12-21 06:30:43,4,373.0,6.22,2.85,2025-12-21
2025-12-21 06:30:43,5,659.0,10.98,2.84,2025-12-21
2025-12-21 06:30:43,6,364.0,6.07,2.75,2025-12-21
2025-12-21 06:30:43,7,379.0,6.32,2.64,2025-12-21
2025-12-21 06:30:43,8,347.0,5.78,2.89,2025-12-21
2025-12-21 06:30:43,9,357.0,5.95,2.81,2025-12-21
2025-12-21 06:30:43,10,547.0,9.12,2.89,2025-12-21
2025-12-21 06:30:43,11,355.0,5.92,2.82,2025-12-21
2025-12-21 06:30:43,12,370.0,6.17,2.7,2025-12-21
2025-12-21 06:30:43,13,287.0,4.78,3.5,2025-12-21
2025-12-21 06:30:43,14,273.0,4.55,3.66,2025-12-21
2025-12-21 06:30:43,15,253.0,4.22,3.96,2025-12-21
2025-12-23 08:27:18,1,383.0,6.38,2.62,2025-12-23
2025-12-23 08:27:18,2,352.0,5.87,2.84,2025-12-23
2025-12-23 08:27:18,3,353.0,5.88,2.84,2025-12-23
2025-12-23 08:27:18,4,344.0,5.73,2.9,2025-12-23
2025-12-23 08:27:18,5,344.0,5.73,2.92,2025-12-23
2025-12-23 08:27:18,6,348.0,5.8,2.88,2025-12-23
2025-12-23 08:27:18,7,277.0,4.62,3.61,2025-12-23
2025-12-23 08:27:18,8,289.0,4.82,3.48,2025-12-23
2025-12-23 08:27:18,9,273.0,4.55,3.66,2025-12-23
2025-12-23 08:27:18,10,268.0,4.47,3.73,2025-12-23
2025-12-25 12:15:22,1,350.0,5.83,2.87,2025-12-25
2025-12-25 12:15:22,2,351.0,5.85,2.86,2025-12-25
2025-12-25 12:15:22,3,337.0,5.62,2.97,2025-12-25
2025-12-25 12:15:22,4,341.0,5.68,2.94,2025-12-25
2025-12-25 12:15:22,5,343.0,5.72,2.93,2025-12-25
2025-12-25 12:15:22,6,338.0,5.63,2.97,2025-12-25
2025-12-25 12:15:22,7,300.0,5.0,3.34,2025-12-25
2025-12-25 12:15:22,8,388.0,6.47,3.29,2025-12-25
2025-12-25 12:15:22,9,291.0,4.85,3.42,2025-12-25
2025-12-25 12:15:22,10,297.0,4.95,3.37,2025-12-25
2025-12-25 12:15:22,11,301.0,5.02,3.33,2025-12-25
2025-12-25 12:15:22,12,296.0,4.93,3.39,2025-12-25
2025-12-25 12:15:22,13,282.0,4.7,3.55,2025-12-25
2025-12-28 07:04:07,1,332.0,5.53,3.01,2025-12-28
2025-12-28 07:04:07,2,330.0,5.5,3.03,2025-12-28
2025-12-28 07:04:07,3,334.0,5.57,2.99,2025-12-28
2025-12-28 07:04:07,4,334.0,5.57,3.0,2025-12-28
2025-12-28 07:04:07,5,581.0,9.68,2.85,2025-12-28
2025-12-28 07:04:07,6,352.0,5.87,2.85,2025-12-28
2025-12-28 07:04:07,7,352.0,5.87,2.85,2025-12-28
2025-12-28 07:04:07,8,376.0,6.27,2.67,2025-12-28
2025-12-28 07:04:07,9,345.0,5.75,2.9,2025-12-28
2025-12-30 08:17:11,1,348.0,5.8,2.88,2025-12-30
2025-12-30 08:17:11,2,347.0,5.78,2.88,2025-12-30
2025-12-30 08:17:11,3,339.0,5.65,2.96,2025-12-30
2025-12-30 08:17:11,4,2280.0,38.0,0.47,2025-12-30
2025-12-30 09:28:12,1,371.0,6.18,2.7,2025-12-30
2025-12-30 09:28:12,2,382.0,6.37,2.67,2025-12-30
2025-12-30 09:28:12,3,358.0,5.97,2.79,2025-12-30
2026-01-01 14:01:29,1,381.0,6.35,2.96,2026-01-01
2026-01-01 14:01:29,2,349.0,5.82,2.87,2026-01-01
2026-01-01 14:01:29,3,340.0,5.67,2.95,2026-01-01
2026-01-01 14:01:29,4,347.0,5.78,2.89,2026-01-01
2026-01-01 14:01:29,5,357.0,5.95,2.8,2026-01-01
2026-01-01 14:01:29,6,383.0,6.38,2.84,2026-01-01
2026-01-01 14:01:29,7,301.0,5.02,3.32,2026-01-01
2026-01-01 14:01:29,8,300.0,5.0,3.34,2026-01-01
2026-01-01 14:01:29,9,306.0,5.1,3.28,2026-01-01
2026-01-01 14:01:29,10,298.0,4.97,3.35,2026-01-01
2026-01-01 14:01:29,11,368.0,6.13,3.36,2026-01-01
2026-01-01 14:01:29,12,287.0,4.78,3.5,2026-01-01
2026-01-01 14:01:29,13,289.0,4.82,3.46,2026-01-01
2026-01-06 15:40:14,1,345.0,5.75,2.91,2026-01-06
2026-01-06 15:40:14,2,356.0,5.93,2.82,2026-01-06
2026-01-06 15:40:14,3,356.0,5.93,2.95,2026-01-06
2026-01-06 15:40:14,4,345.0,5.75,2.89,2026-01-06
2026-01-06 15:40:14,5,364.0,6.07,2.76,2026-01-06
2026-01-06 16:13:00,1,283.0,4.72,3.55,2026-01-06
2026-01-06 16:13:00,2,277.0,4.62,3.63,2026-01-06
2026-01-06 16:13:00,3,282.0,4.7,3.65,2026-01-06
2026-01-06 16:13:00,4,272.0,4.53,3.69,2026-01-06
2026-01-06 16:13:00,5,308.0,5.13,3.26,2026-01-06
2026-01-06 16:13:00,6,253.0,4.22,3.96,2026-01-06
2026-01-11 09:03:27,1,602.0,10.03,1.66,2026-01-11
2026-01-11 09:03:27,2,1542.0,25.7,1.49,2026-01-11
2026-01-11 06:30:04,1,357.0,5.95,2.81,2026-01-11
2026-01-11 06:30:04,2,350.0,5.83,2.87,2026-01-11
2026-01-11 06:30:04,3,357.0,5.95,2.81,2026-01-11
2026-01-11 06:30:04,4,358.0,5.97,2.8,2026-01-11
2026-01-11 06:30:04,5,362.0,6.03,2.79,2026-01-11
2026-01-11 06:30:04,6,515.0,8.58,2.76,2026-01-11
2026-01-11 06:30:04,7,359.0,5.98,2.8,2026-01-11
2026-01-11 06:30:04,8,358.0,5.97,2.79,2026-01-11
2026-01-11 06:30:04,9,372.0,6.2,2.69,2026-01-11
2026-01-11 06:30:04,10,353.0,5.88,2.84,2026-01-11
2026-01-11 06:30:04,11,577.0,9.62,2.86,2026-01-11
2026-01-11 06:30:04,12,870.0,14.5,2.89,2026-01-11
2026-01-11 06:30:04,13,325.0,5.42,2.32,2026-01-11
2026-01-11 06:30:04,14,358.0,5.97,2.8,2026-01-11
2026-01-13 15:40:45,1,354.0,5.9,2.88,2026-01-13
2026-01-13 15:40:45,2,376.0,6.27,2.66,2026-01-13
2026-01-13 15:40:45,3,350.0,5.83,2.87,2026-01-13
2026-01-13 15:40:45,4,368.0,6.13,2.73,2026-01-13
2026-01-13 15:40:45,5,418.0,6.97,2.56,2026-01-13
2026-01-13 15:40:45,6,271.0,4.52,3.69,2026-01-13
2026-01-13 15:40:45,7,269.0,4.48,3.72,2026-01-13
2026-01-13 15:40:45,8,266.0,4.43,3.77,2026-01-13
2026-01-13 15:40:45,9,266.0,4.43,3.77,2026-01-13
2026-01-13 15:40:45,10,330.0,5.5,3.03,2026-01-13
2026-01-13 15:40:45,11,247.0,4.12,4.05,2026-01-13
2026-01-13 16:43:29,1,412.0,6.87,2.44,2026-01-13
2026-01-15 17:48:25,1,365.0,6.08,2.75,2026-01-15
2026-01-15 17:48:25,2,382.0,6.37,2.84,2026-01-15
2026-01-15 17:48:25,3,349.0,5.82,2.87,2026-01-15
2026-01-15 17:48:25,4,349.0,5.82,2.87,2026-01-15
2026-01-15 17:48:25,5,491.0,8.18,2.87,2026-01-15
2026-01-15 17:48:25,6,187.0,3.12,3.34,2026-01-15
2026-01-15 17:48:25,7,298.0,4.97,3.36,2026-01-15
2026-01-15 17:48:25,8,294.0,4.9,3.41,2026-01-15
2026-01-15 17:48:25,9,296.0,4.93,3.39,2026-01-15
2026-01-15 17:48:25,10,294.0,4.9,3.4,2026-01-15
2026-01-15 17:48:25,11,310.0,5.17,3.25,2026-01-15
2026-01-15 17:48:25,12,305.0,5.08,3.45,2026-01-15
2026-01-15 17:48:25,13,300.0,5.0,3.34,2026-01-15
2026-01-17 12:10:52,1,339.0,5.65,2.95,2026-01-17
2026-01-18 06:50:54,1,331.0,5.52,3.03,2026-01-18
2026-01-18 06:50:54,2,550.0,9.17,3.08,2026-01-18
2026-01-18 06:50:54,3,332.0,5.53,3.02,2026-01-18
2026-01-18 06:50:54,4,335.0,5.58,2.99,2026-01-18
2026-01-18 06:50:54,5,508.0,8.47,3.06,2026-01-18
2026-01-18 06:50:54,6,249.0,4.15,3.15,2026-01-18
2026-01-18 06:50:54,7,579.0,9.65,3.07,2026-01-18
2026-01-18 06:50:54,8,317.0,5.28,3.17,2026-01-18
2026-01-18 06:50:54,9,343.0,5.72,3.01,2026-01-18
2026-01-18 06:50:54,10,337.0,5.62,2.99,2026-01-18
2026-01-18 06:50:54,11,320.0,5.33,3.13,2026-01-18
2026-01-18 06:50:54,12,339.0,5.65,2.96,2026-01-18
2026-01-18 06:50:54,13,379.0,6.32,2.65,2026-01-18
2026-01-22 17:35:23,1,396.0,6.6,3.1,2026-01-22
2026-01-22 17:35:23,2,320.0,5.33,3.13,2026-01-22
2026-01-22 17:35:23,3,309.0,5.15,3.25,2026-01-22
2026-01-22 17:35:23,4,305.0,5.08,3.29,2026-01-22
2026-01-22 17:35:23,5,322.0,5.37,3.25,2026-01-22
2026-01-22 17:35:23,6,347.0,5.78,3.37,2026-01-22
2026-01-22 17:35:23,7,291.0,4.85,3.43,2026-01-22
2026-01-30 09:17:15,1,352.0,5.87,2.95,2026-01-30
2026-01-30 09:17:15,2,343.0,5.72,2.93,2026-01-30
2026-01-30 09:17:15,3,349.0,5.82,2.87,2026-01-30
2026-01-30 09:17:15,4,347.0,5.78,2.89,2026-01-30
2026-01-30 09:17:15,5,357.0,5.95,2.9,2026-01-30
2026-01-30 09:17:15,6,352.0,5.87,2.85,2026-01-30
2026-01-30 09:17:15,7,349.0,5.82,2.87,2026-01-30
2026-01-30 09:17:15,8,358.0,5.97,2.89,2026-01-30
2026-01-30 09:17:15,9,399.0,6.65,2.91,2026-01-30
2026-01-30 09:17:15,10,344.0,5.73,2.91,2026-01-30
2026-01-30 09:17:15,11,342.0,5.7,2.93,2026-01-30
2026-01-30 09:17:15,12,350.0,5.83,2.86,2026-01-30
2026-01-30 09:17:15,13,347.0,5.78,2.89,2026-01-30
2026-01-30 09:17:15,14,358.0,5.97,2.81,2026-01-30
2026-01-30 09:17:15,15,364.0,6.07,2.74,2026-01-30
2026-02-01 07:04:38,1,365.0,6.08,2.75,2026-02-01
2026-02-01 07:04:38,2,363.0,6.05,2.76,2026-02-01
2026-02-01 07:04:38,3,357.0,5.95,2.81,2026-02-01
2026-02-01 07:04:38,4,366.0,6.1,2.75,2026-02-01
2026-02-01 07:04:38,5,447.0,7.45,2.82,2026-02-01
2026-02-01 07:04:38,6,353.0,5.88,2.85,2026-02-01
2026-02-01 07:04:38,7,352.0,5.87,2.85,2026-02-01
2026-02-01 07:04:38,8,343.0,5.72,2.93,2026-02-01
2026-02-01 07:04:38,9,338.0,5.63,2.96,2026-02-01
2026-02-01 07:04:38,10,347.0,5.78,2.88,2026-02-01
2026-02-06 10:29:03,1,322.0,5.37,3.1,2026-02-06
2026-02-06 10:29:03,2,335.0,5.58,3.0,2026-02-06
2026-02-06 10:29:03,3,341.0,5.68,2.93,2026-02-06
2026-02-06 10:29:03,4,336.0,5.6,3.0,2026-02-06
2026-02-06 10:29:03,5,286.0,4.77,3.5,2026-02-06
2026-02-06 10:29:03,6,282.0,4.7,3.57,2026-02-06
2026-02-06 10:29:03,7,280.0,4.67,3.58,2026-02-06
2026-02-06 10:29:03,8,281.0,4.68,3.57,2026-02-06
2026-02-06 10:29:03,9,275.0,4.58,3.66,2026-02-06
2026-02-06 10:29:03,10,277.0,4.62,3.61,2026-02-06
2026-02-06 10:29:03,11,275.0,4.58,3.68,2026-02-06
2026-02-06 11:26:45,1,347.0,5.78,2.89,2026-02-06
2026-02-06 11:26:45,2,374.0,6.23,3.02,2026-02-06
2026-02-06 11:26:45,3,346.0,5.77,2.9,2026-02-06
2026-02-06 11:26:45,4,349.0,5.82,2.87,2026-02-06
2026-02-08 06:51:32,1,359.0,5.98,2.78,2026-02-08
2026-02-08 06:51:32,2,623.0,10.38,2.77,2026-02-08
2026-02-08 06:51:32,3,349.0,5.82,2.88,2026-02-08
2026-02-08 06:51:32,4,344.0,5.73,2.91,2026-02-08
2026-02-08 06:51:32,5,343.0,5.72,3.01,2026-02-08
2026-02-08 06:51:32,6,333.0,5.55,3.01,2026-02-08
2026-02-08 06:51:32,7,539.0,8.98,2.71,2026-02-08
2026-02-08 06:51:32,8,348.0,5.8,2.88,2026-02-08
2026-02-08 06:51:32,9,328.0,5.47,3.06,2026-02-08
2026-02-08 06:51:32,10,324.0,5.4,3.09,2026-02-08
2026-02-08 06:51:32,11,337.0,5.62,2.97,2026-02-08
2026-02-11 11:00:32,1,335.0,5.58,2.85,2026-02-11
2026-02-11 11:00:32,2,338.0,5.63,2.87,2026-02-11
2026-02-11 11:00:32,3,339.0,5.65,2.73,2026-02-11
2026-02-11 11:00:32,4,294.0,4.9,3.23,2026-02-11
2026-02-11 11:00:32,5,275.0,4.58,3.6,2026-02-11
2026-02-11 11:00:32,6,271.0,4.52,3.55,2026-02-11
2026-02-11 11:00:32,7,423.0,7.05,2.18,2026-02-11
2026-02-11 11:00:32,8,312.0,5.2,3.7,2026-02-11
2026-02-11 11:00:32,9,285.0,4.75,3.03,2026-02-11
2026-02-11 11:00:32,10,276.0,4.6,3.56,2026-02-11
2026-02-11 11:00:32,11,356.0,5.93,2.71,2026-02-11
2026-02-11 12:04:38,1,657.0,10.95,1.51,2026-02-11
2026-02-13 09:36:26,1,302.0,5.03,3.31,2026-02-13
2026-02-13 09:36:26,2,311.0,5.18,3.22,2026-02-13
2026-02-13 09:36:26,3,315.0,5.25,3.18,2026-02-13
2026-02-13 09:36:26,4,310.0,5.17,3.23,2026-02-13
2026-02-13 09:36:26,5,426.0,7.1,3.29,2026-02-13
2026-02-13 09:36:26,6,309.0,5.15,3.24,2026-02-13
2026-02-13 09:36:26,7,304.0,5.07,3.3,2026-02-13
2026-02-13 09:36:26,8,329.0,5.48,3.31,2026-02-13
2026-02-13 09:36:26,9,310.0,5.17,3.24,2026-02-13
2026-02-13 09:36:26,10,313.0,5.22,3.34,2026-02-13
2026-02-13 09:36:26,11,300.0,5.0,3.35,2026-02-13
2026-02-13 09:36:26,12,290.0,4.83,3.45,2026-02-13
2026-02-13 09:36:26,13,284.0,4.73,3.53,2026-02-13
2026-02-13 09:36:26,14,301.0,5.02,3.58,2026-02-13
2026-02-13 09:36:26,15,283.0,4.72,3.54,2026-02-13
2026-02-13 09:36:26,16,275.0,4.58,3.66,2026-02-13
2026-02-13 09:36:26,17,305.0,5.08,3.28,2026-02-13
2026-02-15 07:00:54,1,339.0,5.65,2.96,2026-02-15
2026-02-15 07:00:54,2,339.0,5.65,2.96,2026-02-15
2026-02-15 07:00:54,3,332.0,5.53,3.01,2026-02-15
2026-02-15 07:00:54,4,329.0,5.48,3.05,2026-02-15
2026-02-15 07:00:54,5,314.0,5.23,3.19,2026-02-15
2026-02-15 07:00:54,6,688.0,11.47,2.93,2026-02-15
2026-02-15 07:00:54,7,343.0,5.72,2.92,2026-02-15
2026-02-15 07:00:54,8,414.0,6.9,3.02,2026-02-15
2026-02-15 07:00:54,9,347.0,5.78,2.89,2026-02-15
2026-02-15 07:00:54,10,367.0,6.12,3.03,2026-02-15
2026-02-17 11:34:00,1,342.0,5.7,2.93,2026-02-17
2026-02-17 11:34:00,2,344.0,5.73,2.92,2026-02-17
2026-02-17 11:34:00,3,283.0,4.72,3.54,2026-02-17
2026-02-17 11:34:00,4,261.0,4.35,3.83,2026-02-17
2026-02-17 11:34:00,5,284.0,4.73,3.53,2026-02-17
2026-02-17 11:34:00,6,266.0,4.43,3.77,2026-02-17
2026-02-17 11:34:00,7,288.0,4.8,3.47,2026-02-17
2026-02-17 11:34:00,8,266.0,4.43,3.77,2026-02-17
2026-02-17 11:34:00,9,285.0,4.75,3.52,2026-02-17
2026-02-17 11:34:00,10,268.0,4.47,3.72,2026-02-17
2026-02-17 11:34:00,11,375.0,6.25,2.67,2026-02-17
2026-02-20 15:03:52,1,358.0,5.97,2.9,2026-02-20
2026-02-20 15:03:52,2,300.0,5.0,3.34,2026-02-20
2026-02-20 15:03:52,3,282.0,4.7,3.54,2026-02-20
2026-02-20 15:03:52,4,283.0,4.72,3.54,2026-02-20
2026-02-20 15:03:52,5,267.0,4.45,3.74,2026-02-20
2026-02-20 15:03:52,6,271.0,4.52,3.71,2026-02-20
2026-02-20 15:03:52,7,252.0,4.2,3.97,2026-02-20
2026-02-22 10:00:25,1,267.0,4.45,3.76,2026-02-22
2026-02-22 10:00:25,2,269.0,4.48,3.72,2026-02-22
2026-02-22 10:00:25,3,269.0,4.48,3.73,2026-02-22
2026-02-22 10:00:25,4,270.0,4.5,3.71,2026-02-22
2026-02-22 10:00:25,5,268.0,4.47,3.74,2026-02-22
2026-02-22 10:00:25,6,265.0,4.42,3.78,2026-02-22
2026-02-22 10:00:25,7,271.0,4.52,3.69,2026-02-22
2026-02-22 10:00:25,8,267.0,4.45,3.78,2026-02-22
2026-02-22 10:00:25,9,263.0,4.38,3.81,2026-02-22
2026-02-22 10:00:25,10,251.0,4.18,4.01,2026-02-22
2026-02-25 12:43:14,1,320.0,5.33,3.15,2026-02-25
2026-02-25 12:43:14,2,352.0,5.87,2.84,2026-02-25
2026-02-25 12:43:14,3,287.0,4.78,3.49,2026-02-25
2026-02-25 12:43:14,4,308.0,5.13,3.24,2026-02-25
2026-02-25 12:43:14,5,263.0,4.38,3.8,2026-02-25
2026-02-25 12:43:14,6,339.0,5.65,2.94,2026-02-25
2026-02-25 12:43:14,7,239.0,3.98,4.18,2026-02-25
2026-02-25 12:43:14,8,339.0,5.65,2.94,2026-02-25
2026-02-25 12:43:14,9,243.0,4.05,4.12,2026-02-25
2026-02-25 12:43:14,10,351.0,5.85,2.85,2026-02-25
2026-02-25 12:43:14,11,345.0,5.75,2.9,2026-02-25
2026-02-28 11:24:19,1,318.0,5.3,3.15,2026-02-28
2026-02-28 11:24:19,2,356.0,5.93,3.13,2026-02-28
2026-02-28 11:24:19,3,321.0,5.35,3.11,2026-02-28
2026-02-28 11:24:19,4,330.0,5.5,3.03,2026-02-28
2026-02-28 11:24:19,5,311.0,5.18,3.26,2026-02-28
2026-02-28 11:24:19,6,307.0,5.12,3.27,2026-02-28
2026-02-28 11:24:19,7,299.0,4.98,3.36,2026-02-28
2026-02-28 11:24:19,8,283.0,4.72,3.54,2026-02-28
2026-02-28 11:24:19,9,283.0,4.72,3.53,2026-02-28
2026-02-28 11:24:19,10,280.0,4.67,3.6,2026-02-28
2026-02-28 11:24:19,11,283.0,4.72,3.54,2026-02-28
2026-02-28 11:24:19,12,270.0,4.5,3.71,2026-02-28
2026-02-28 11:24:19,13,318.0,5.3,3.75,2026-02-28
2026-02-28 11:24:19,14,275.0,4.58,3.66,2026-02-28
2026-02-28 11:24:19,15,342.0,5.7,3.71,2026-02-28
2026-02-28 11:24:19,16,292.0,4.87,3.67,2026-02-28
2026-02-28 11:24:19,17,266.0,4.43,3.76,2026-02-28
2026-02-28 11:24:19,18,316.0,5.27,3.18,2026-02-28
2026-02-28 11:24:19,19,324.0,5.4,3.09,2026-02-28
2026-03-04 15:28:11,1,342.0,5.7,2.97,2026-03-04
2026-03-04 15:28:11,2,332.0,5.53,3.03,2026-03-04
2026-03-04 15:28:11,3,334.0,5.57,3.0,2026-03-04
2026-03-04 15:28:11,4,280.0,4.67,3.58,2026-03-04
2026-03-04 15:28:11,5,275.0,4.58,3.63,2026-03-04
2026-03-04 15:28:11,6,268.0,4.47,3.75,2026-03-04
2026-03-04 15:28:11,7,277.0,4.62,3.61,2026-03-04
2026-03-04 15:28:11,8,277.0,4.62,3.61,2026-03-04
2026-03-04 15:28:11,9,389.0,6.48,2.58,2026-03-04
2026-03-04 15:28:11,10,353.0,5.88,2.84,2026-03-04
2026-03-06 15:45:08,1,340.0,5.67,2.96,2026-03-06
2026-03-06 15:58:11,1,236.0,3.93,4.24,2026-03-06
2026-03-06 15:58:11,2,241.0,4.02,4.17,2026-03-06
2026-03-06 15:58:11,3,238.0,3.97,4.2,2026-03-06
2026-03-06 15:58:11,4,241.0,4.02,4.16,2026-03-06
2026-03-06 16:22:22,1,320.0,5.33,3.14,2026-03-06
2026-03-08 11:48:57,1,323.0,5.38,3.1,2026-03-08
2026-03-08 11:48:57,2,323.0,5.38,3.11,2026-03-08
2026-03-08 11:48:57,3,336.0,5.6,3.05,2026-03-08
2026-03-08 11:48:57,4,336.0,5.6,2.98,2026-03-08
2026-03-08 11:48:57,5,334.0,5.57,3.0,2026-03-08
2026-03-08 11:48:57,6,333.0,5.55,3.01,2026-03-08
2026-03-08 11:48:57,7,330.0,5.5,3.03,2026-03-08
2026-03-08 11:48:57,8,336.0,5.6,2.99,2026-03-08
2026-03-08 11:48:57,9,332.0,5.53,3.02,2026-03-08
2026-03-08 11:48:57,10,329.0,5.48,3.04,2026-03-08
2026-03-08 11:48:57,11,394.0,6.57,3.0,2026-03-08
2026-03-08 11:48:57,12,339.0,5.65,3.1,2026-03-08
2026-03-08 11:48:57,13,326.0,5.43,3.07,2026-03-08
2026-03-08 11:48:57,14,328.0,5.47,3.05,2026-03-08
2026-03-08 11:48:57,15,330.0,5.5,3.04,2026-03-08
2026-03-08 11:48:57,16,326.0,5.43,3.07,2026-03-08
2026-03-08 11:48:57,17,405.0,6.75,3.05,2026-03-08
2026-03-08 11:48:57,18,327.0,5.45,3.07,2026-03-08
2026-03-08 11:48:57,19,328.0,5.47,3.05,2026-03-08
2026-03-08 11:48:57,20,394.0,6.57,3.04,2026-03-08
2026-03-08 11:48:57,21,328.0,5.47,3.01,2026-03-08
2026-03-11 15:36:11,1,343.0,5.72,2.93,2026-03-11
2026-03-11 15:36:11,2,323.0,5.38,3.1,2026-03-11
2026-03-11 15:36:11,3,313.0,5.22,3.2,2026-03-11
2026-03-11 15:36:11,4,267.0,4.45,3.75,2026-03-11
2026-03-11 15:36:11,5,265.0,4.42,3.78,2026-03-11
2026-03-11 15:36:11,6,278.0,4.63,3.59,2026-03-11
2026-03-11 15:36:11,7,349.0,5.82,2.88,2026-03-11
2026-03-11 15:36:11,8,263.0,4.38,3.82,2026-03-11
2026-03-11 15:36:11,9,319.0,5.32,3.13,2026-03-11
2026-03-11 15:36:11,10,332.0,5.53,3.03,2026-03-11
2026-03-11 15:36:11,11,333.0,5.55,3.02,2026-03-11
2026-03-13 16:02:56,1,333.0,5.55,3.02,2026-03-13
2026-03-13 16:02:56,2,433.0,7.22,3.02,2026-03-13
